,identifier,response_id,sentence_number,token_number,token,lemma,pos
8755,Q10_R_25uBozyb4iIJUIM_0_10,R_25uBozyb4iIJUIM,0,10,en,en,CCONJ
8756,Q10_R_25uBozyb4iIJUIM_0_11,R_25uBozyb4iIJUIM,0,11,verwerkt,verwerken,VERB
8757,Q10_R_25uBozyb4iIJUIM_0_12,R_25uBozyb4iIJUIM,0,12,worden,worden,AUX
8758,Q10_R_25uBozyb4iIJUIM_0_13,R_25uBozyb4iIJUIM,0,13,door,door,ADP
8759,Q10_R_25uBozyb4iIJUIM_0_14,R_25uBozyb4iIJUIM,0,14,de,de,DET
8760,Q10_R_25uBozyb4iIJUIM_0_15,R_25uBozyb4iIJUIM,0,15,leerlingen,leerling,NOUN
8761,Q10_R_25uBozyb4iIJUIM_0_16,R_25uBozyb4iIJUIM,0,16,aangepast,aanpassen,VERB
8762,Q10_R_25uBozyb4iIJUIM_0_17,R_25uBozyb4iIJUIM,0,17,moet,moeten,AUX
8763,Q10_R_25uBozyb4iIJUIM_0_18,R_25uBozyb4iIJUIM,0,18,zijn,zijn,AUX
8764,Q10_R_25uBozyb4iIJUIM_0_19,R_25uBozyb4iIJUIM,0,19,aan,aan,ADP
8765,Q10_R_25uBozyb4iIJUIM_0_20,R_25uBozyb4iIJUIM,0,20,hun,hun,PRON
8766,Q10_R_25uBozyb4iIJUIM_0_21,R_25uBozyb4iIJUIM,0,21,niveau,niveau,NOUN
8767,Q10_R_25uBozyb4iIJUIM_0_22,R_25uBozyb4iIJUIM,0,22,.,.,PUNCT
8768,Q10_R_25uBozyb4iIJUIM_1_0,R_25uBozyb4iIJUIM,1,0,Op,op,ADP
8769,Q10_R_25uBozyb4iIJUIM_1_1,R_25uBozyb4iIJUIM,1,1,het,het,DET
8770,Q10_R_25uBozyb4iIJUIM_1_2,R_25uBozyb4iIJUIM,1,2,mbo,mbo,NOUN
8771,Q10_R_25uBozyb4iIJUIM_1_3,R_25uBozyb4iIJUIM,1,3,zou,zullen,AUX
8772,Q10_R_25uBozyb4iIJUIM_1_4,R_25uBozyb4iIJUIM,1,4,je,je,PRON
8773,Q10_R_25uBozyb4iIJUIM_1_5,R_25uBozyb4iIJUIM,1,5,bijvoorbeeld,bijvoorbeeld,ADV
8774,Q10_R_25uBozyb4iIJUIM_1_6,R_25uBozyb4iIJUIM,1,6,met,met,ADP
8775,Q10_R_25uBozyb4iIJUIM_1_7,R_25uBozyb4iIJUIM,1,7,graphic,graphic,ADJ
8776,Q10_R_25uBozyb4iIJUIM_1_8,R_25uBozyb4iIJUIM,1,8,novels,novel,NOUN
8777,Q10_R_25uBozyb4iIJUIM_1_9,R_25uBozyb4iIJUIM,1,9,kunnen,kunnen,AUX
8778,Q10_R_25uBozyb4iIJUIM_1_10,R_25uBozyb4iIJUIM,1,10,werken,werken,VERB
8779,Q10_R_25uBozyb4iIJUIM_1_11,R_25uBozyb4iIJUIM,1,11,.,.,PUNCT
8780,Q10_R_ToNTX8ypJfFgwxj_0_0,R_ToNTX8ypJfFgwxj,0,0,Ja,ja,INTJ
8781,Q10_R_ToNTX8ypJfFgwxj_0_1,R_ToNTX8ypJfFgwxj,0,1,",",",",PUNCT
8782,Q10_R_ToNTX8ypJfFgwxj_0_2,R_ToNTX8ypJfFgwxj,0,2,maar,maar,CCONJ
8783,Q10_R_ToNTX8ypJfFgwxj_0_3,R_ToNTX8ypJfFgwxj,0,3,dan,dan,ADV
8784,Q10_R_ToNTX8ypJfFgwxj_0_4,R_ToNTX8ypJfFgwxj,0,4,wel,wel,ADV
8785,Q10_R_ToNTX8ypJfFgwxj_0_5,R_ToNTX8ypJfFgwxj,0,5,met,met,ADP
8786,Q10_R_ToNTX8ypJfFgwxj_0_6,R_ToNTX8ypJfFgwxj,0,6,toelichting/,toelichting/,DET
8787,Q10_R_ToNTX8ypJfFgwxj_0_7,R_ToNTX8ypJfFgwxj,0,7,onderbouwing,onderbouwing,NOUN
8788,Q10_R_ToNTX8ypJfFgwxj_0_8,R_ToNTX8ypJfFgwxj,0,8,en,en,CCONJ
8789,Q10_R_ToNTX8ypJfFgwxj_0_9,R_ToNTX8ypJfFgwxj,0,9,motivatie,motivatie,NOUN
8790,Q10_R_3etpXrjyZaT0Ivh_0_0,R_3etpXrjyZaT0Ivh,0,0,Ik,ik,PRON
8791,Q10_R_3etpXrjyZaT0Ivh_0_1,R_3etpXrjyZaT0Ivh,0,1,herhaal,herhalen,VERB
8792,Q10_R_3etpXrjyZaT0Ivh_0_2,R_3etpXrjyZaT0Ivh,0,2,:,:,PUNCT
8793,Q10_R_3etpXrjyZaT0Ivh_0_3,R_3etpXrjyZaT0Ivh,0,3,mits,mits,ADP
8794,Q10_R_3etpXrjyZaT0Ivh_0_4,R_3etpXrjyZaT0Ivh,0,4,de,de,DET
8795,Q10_R_3etpXrjyZaT0Ivh_0_5,R_3etpXrjyZaT0Ivh,0,5,lijst,lijst,NOUN
8796,Q10_R_3etpXrjyZaT0Ivh_0_6,R_3etpXrjyZaT0Ivh,0,6,met,met,ADP
8797,Q10_R_3etpXrjyZaT0Ivh_0_7,R_3etpXrjyZaT0Ivh,0,7,',',PUNCT
8798,Q10_R_3etpXrjyZaT0Ivh_0_8,R_3etpXrjyZaT0Ivh,0,8,klassiekers,klassieker,NOUN
8799,Q10_R_3etpXrjyZaT0Ivh_0_9,R_3etpXrjyZaT0Ivh,0,9,',',PUNCT
8800,Q10_R_3etpXrjyZaT0Ivh_0_10,R_3etpXrjyZaT0Ivh,0,10,moderner,modern,ADJ
8801,Q10_R_3etpXrjyZaT0Ivh_0_11,R_3etpXrjyZaT0Ivh,0,11,en,en,CCONJ
8802,Q10_R_3etpXrjyZaT0Ivh_0_12,R_3etpXrjyZaT0Ivh,0,12,diverser,diverser,ADJ
8803,Q10_R_3etpXrjyZaT0Ivh_0_13,R_3etpXrjyZaT0Ivh,0,13,wordt,worden,AUX
8804,Q10_R_3etpXrjyZaT0Ivh_0_14,R_3etpXrjyZaT0Ivh,0,14,gemaakt,maken,VERB
8805,Q10_R_1Nm2o4Zmg1pM3rJ_0_0,R_1Nm2o4Zmg1pM3rJ,0,0,Zie,zien,VERB
8806,Q10_R_1Nm2o4Zmg1pM3rJ_0_1,R_1Nm2o4Zmg1pM3rJ,0,1,eerdere,eerder,ADJ
8807,Q10_R_1Nm2o4Zmg1pM3rJ_0_2,R_1Nm2o4Zmg1pM3rJ,0,2,antwoorden,antwoord,NOUN
8808,Q10_R_1Nm2o4Zmg1pM3rJ_0_3,R_1Nm2o4Zmg1pM3rJ,0,3,van,van,ADP
8809,Q10_R_1Nm2o4Zmg1pM3rJ_0_4,R_1Nm2o4Zmg1pM3rJ,0,4,mij,mij,PRON
8810,Q10_R_1Nm2o4Zmg1pM3rJ_0_5,R_1Nm2o4Zmg1pM3rJ,0,5,.,.,PUNCT
8811,Q10_R_3HpGzqdXiCCXsFq_0_0,R_3HpGzqdXiCCXsFq,0,0,Ja,ja,INTJ
8812,Q10_R_3HpGzqdXiCCXsFq_0_1,R_3HpGzqdXiCCXsFq,0,1,",",",",PUNCT
8813,Q10_R_3HpGzqdXiCCXsFq_0_2,R_3HpGzqdXiCCXsFq,0,2,maar,maar,CCONJ
8814,Q10_R_3HpGzqdXiCCXsFq_0_3,R_3HpGzqdXiCCXsFq,0,3,soms,soms,ADV
8815,Q10_R_3HpGzqdXiCCXsFq_0_4,R_3HpGzqdXiCCXsFq,0,4,fragmenten,fragment,NOUN
8816,Q10_R_3HpGzqdXiCCXsFq_0_5,R_3HpGzqdXiCCXsFq,0,5,",",",",PUNCT
8817,Q10_R_3HpGzqdXiCCXsFq_0_6,R_3HpGzqdXiCCXsFq,0,6,soms,soms,ADV
8818,Q10_R_3HpGzqdXiCCXsFq_0_7,R_3HpGzqdXiCCXsFq,0,7,hertalingen,hertaling,NOUN
8819,Q10_R_3HpGzqdXiCCXsFq_0_8,R_3HpGzqdXiCCXsFq,0,8,",",",",PUNCT
8820,Q10_R_3HpGzqdXiCCXsFq_0_9,R_3HpGzqdXiCCXsFq,0,9,soms,soms,ADV
8821,Q10_R_3HpGzqdXiCCXsFq_0_10,R_3HpGzqdXiCCXsFq,0,10,stripversies,stripversie,NOUN
8822,Q10_R_3HpGzqdXiCCXsFq_0_11,R_3HpGzqdXiCCXsFq,0,11,",",",",PUNCT
8823,Q10_R_3HpGzqdXiCCXsFq_0_12,R_3HpGzqdXiCCXsFq,0,12,en,en,CCONJ
8824,Q10_R_3HpGzqdXiCCXsFq_0_13,R_3HpGzqdXiCCXsFq,0,13,altijd,altijd,ADV
8825,Q10_R_3HpGzqdXiCCXsFq_0_14,R_3HpGzqdXiCCXsFq,0,14,samen,samen,ADV
8826,Q10_R_3HpGzqdXiCCXsFq_0_15,R_3HpGzqdXiCCXsFq,0,15,.,.,PUNCT
8827,Q10_R_3MyEHjkr4sUVnk1_0_0,R_3MyEHjkr4sUVnk1,0,0,Afstemming,afstemming,NOUN
8828,Q10_R_3MyEHjkr4sUVnk1_0_1,R_3MyEHjkr4sUVnk1,0,1,op,op,ADP
8829,Q10_R_3MyEHjkr4sUVnk1_0_2,R_3MyEHjkr4sUVnk1,0,2,ontwikkeling,ontwikkeling,NOUN
8830,Q10_R_2CKib587Mwek7rQ_0_0,R_2CKib587Mwek7rQ,0,0,Ja,ja,INTJ
8831,Q10_R_2CKib587Mwek7rQ_0_1,R_2CKib587Mwek7rQ,0,1,en,en,CCONJ
8832,Q10_R_2CKib587Mwek7rQ_0_2,R_2CKib587Mwek7rQ,0,2,voor,voor,ADP
8833,Q10_R_2CKib587Mwek7rQ_0_3,R_2CKib587Mwek7rQ,0,3,alle,al,DET
8834,Q10_R_2CKib587Mwek7rQ_0_4,R_2CKib587Mwek7rQ,0,4,richtingen,richting,NOUN
8835,Q10_R_2CKib587Mwek7rQ_0_5,R_2CKib587Mwek7rQ,0,5,",",",",PUNCT
8836,Q10_R_2CKib587Mwek7rQ_0_6,R_2CKib587Mwek7rQ,0,6,maar,maar,CCONJ
8837,Q10_R_2CKib587Mwek7rQ_0_7,R_2CKib587Mwek7rQ,0,7,wel,wel,ADV
8838,Q10_R_2CKib587Mwek7rQ_0_8,R_2CKib587Mwek7rQ,0,8,met,met,ADP
8839,Q10_R_2CKib587Mwek7rQ_0_9,R_2CKib587Mwek7rQ,0,9,goede,goed,ADJ
8840,Q10_R_2CKib587Mwek7rQ_0_10,R_2CKib587Mwek7rQ,0,10,duiding,duiding,NOUN
8841,Q10_R_2CKib587Mwek7rQ_0_11,R_2CKib587Mwek7rQ,0,11,",",",",PUNCT
8842,Q10_R_2CKib587Mwek7rQ_0_12,R_2CKib587Mwek7rQ,0,12,plaatsing,plaatsing,NOUN
8843,Q10_R_2CKib587Mwek7rQ_0_13,R_2CKib587Mwek7rQ,0,13,in,in,ADP
8844,Q10_R_2CKib587Mwek7rQ_0_14,R_2CKib587Mwek7rQ,0,14,de,de,DET
8845,Q10_R_2CKib587Mwek7rQ_0_15,R_2CKib587Mwek7rQ,0,15,tijd,tijd,NOUN
8846,Q10_R_2CKib587Mwek7rQ_0_16,R_2CKib587Mwek7rQ,0,16,",",",",PUNCT
8847,Q10_R_2CKib587Mwek7rQ_0_17,R_2CKib587Mwek7rQ,0,17,levendig,levendig,ADJ
8848,Q10_R_2CKib587Mwek7rQ_0_18,R_2CKib587Mwek7rQ,0,18,maken,maken,VERB
8849,Q10_R_2CKib587Mwek7rQ_0_19,R_2CKib587Mwek7rQ,0,19,",",",",PUNCT
8850,Q10_R_2CKib587Mwek7rQ_0_20,R_2CKib587Mwek7rQ,0,20,want,want,CCONJ
8851,Q10_R_2CKib587Mwek7rQ_0_21,R_2CKib587Mwek7rQ,0,21,pubers,puber,NOUN
8852,Q10_R_2CKib587Mwek7rQ_0_22,R_2CKib587Mwek7rQ,0,22,zijn,zijn,VERB
8853,Q10_R_2CKib587Mwek7rQ_0_23,R_2CKib587Mwek7rQ,0,23,over,over,ADP
8854,Q10_R_2CKib587Mwek7rQ_0_24,R_2CKib587Mwek7rQ,0,24,het,het,DET
8855,Q10_R_2CKib587Mwek7rQ_0_25,R_2CKib587Mwek7rQ,0,25,algemeen,algemeen,ADJ
8856,Q10_R_2CKib587Mwek7rQ_0_26,R_2CKib587Mwek7rQ,0,26,niet,niet,ADV
8857,Q10_R_2CKib587Mwek7rQ_0_27,R_2CKib587Mwek7rQ,0,27,genegen,genegen,VERB
8858,Q10_R_2CKib587Mwek7rQ_0_28,R_2CKib587Mwek7rQ,0,28,om,om,ADP
8859,Q10_R_2CKib587Mwek7rQ_0_29,R_2CKib587Mwek7rQ,0,29,een,een,DET
8860,Q10_R_2CKib587Mwek7rQ_0_30,R_2CKib587Mwek7rQ,0,30,boek,boek,NOUN
8861,Q10_R_2CKib587Mwek7rQ_0_31,R_2CKib587Mwek7rQ,0,31,(,(,PUNCT
8862,Q10_R_2CKib587Mwek7rQ_0_32,R_2CKib587Mwek7rQ,0,32,en,en,CCONJ
8863,Q10_R_2CKib587Mwek7rQ_0_33,R_2CKib587Mwek7rQ,0,33,zeker,zeker,ADJ
8864,Q10_R_2CKib587Mwek7rQ_0_34,R_2CKib587Mwek7rQ,0,34,een,een,DET
8865,Q10_R_2CKib587Mwek7rQ_0_35,R_2CKib587Mwek7rQ,0,35,klassieker,klassieker,NOUN
8866,Q10_R_2CKib587Mwek7rQ_0_36,R_2CKib587Mwek7rQ,0,36,),),PUNCT
8867,Q10_R_2CKib587Mwek7rQ_0_37,R_2CKib587Mwek7rQ,0,37,te,te,ADP
8868,Q10_R_2CKib587Mwek7rQ_0_38,R_2CKib587Mwek7rQ,0,38,waarderen,waarderen,VERB
8869,Q10_R_2CKib587Mwek7rQ_0_39,R_2CKib587Mwek7rQ,0,39,zonder,zonder,ADP
8870,Q10_R_2CKib587Mwek7rQ_0_40,R_2CKib587Mwek7rQ,0,40,enige,enig,DET
8871,Q10_R_2CKib587Mwek7rQ_0_41,R_2CKib587Mwek7rQ,0,41,ondersteuning,ondersteuning,NOUN
8872,Q10_R_2CKib587Mwek7rQ_0_42,R_2CKib587Mwek7rQ,0,42,.,.,PUNCT
8873,Q10_R_3EnjwTVlutBnxBg_0_0,R_3EnjwTVlutBnxBg,0,0,Een,een,DET
8874,Q10_R_3EnjwTVlutBnxBg_0_1,R_3EnjwTVlutBnxBg,0,1,kundig,kundig,ADJ
8875,Q10_R_3EnjwTVlutBnxBg_0_2,R_3EnjwTVlutBnxBg,0,2,vakdocent,vakdocent,NOUN
8876,Q10_R_3EnjwTVlutBnxBg_0_3,R_3EnjwTVlutBnxBg,0,3,kan,kunnen,AUX
8877,Q10_R_3EnjwTVlutBnxBg_0_4,R_3EnjwTVlutBnxBg,0,4,op,op,ADP
8878,Q10_R_3EnjwTVlutBnxBg_0_5,R_3EnjwTVlutBnxBg,0,5,elk,elk,DET
8879,Q10_R_3EnjwTVlutBnxBg_0_6,R_3EnjwTVlutBnxBg,0,6,niveau,niveau,NOUN
8880,Q10_R_3EnjwTVlutBnxBg_0_7,R_3EnjwTVlutBnxBg,0,7,literatuuronderwijs,literatuuronderwijs,NOUN
8881,Q10_R_3EnjwTVlutBnxBg_0_8,R_3EnjwTVlutBnxBg,0,8,laten,laten,VERB
8882,Q10_R_3EnjwTVlutBnxBg_0_9,R_3EnjwTVlutBnxBg,0,9,aansluiten,aansluiten,VERB
8883,Q10_R_3EnjwTVlutBnxBg_0_10,R_3EnjwTVlutBnxBg,0,10,bij,bij,ADP
8884,Q10_R_3EnjwTVlutBnxBg_0_11,R_3EnjwTVlutBnxBg,0,11,de,de,DET
8885,Q10_R_3EnjwTVlutBnxBg_0_12,R_3EnjwTVlutBnxBg,0,12,doelgroep,doelgroep,NOUN
8886,Q10_R_3EnjwTVlutBnxBg_0_13,R_3EnjwTVlutBnxBg,0,13,.,.,PUNCT
8887,Q10_R_10q4vnvJ5yDAUzK_0_0,R_10q4vnvJ5yDAUzK,0,0,Misschien,misschien,ADV
8888,Q10_R_10q4vnvJ5yDAUzK_0_1,R_10q4vnvJ5yDAUzK,0,1,moet,moeten,AUX
8889,Q10_R_10q4vnvJ5yDAUzK_0_2,R_10q4vnvJ5yDAUzK,0,2,het,het,PRON
8890,Q10_R_10q4vnvJ5yDAUzK_0_3,R_10q4vnvJ5yDAUzK,0,3,voor,voor,ADP
8891,Q10_R_10q4vnvJ5yDAUzK_0_4,R_10q4vnvJ5yDAUzK,0,4,VMBO,VMBO,NOUN
8892,Q10_R_10q4vnvJ5yDAUzK_0_5,R_10q4vnvJ5yDAUzK,0,5,in,in,ADP
8893,Q10_R_10q4vnvJ5yDAUzK_0_6,R_10q4vnvJ5yDAUzK,0,6,',',PUNCT
8894,Q10_R_10q4vnvJ5yDAUzK_0_7,R_10q4vnvJ5yDAUzK,0,7,hertaalde,hertaalde,VERB
8895,Q10_R_10q4vnvJ5yDAUzK_0_8,R_10q4vnvJ5yDAUzK,0,8,',',PUNCT
8896,Q10_R_10q4vnvJ5yDAUzK_0_9,R_10q4vnvJ5yDAUzK,0,9,vorm,vorm,NOUN
8897,Q10_R_10q4vnvJ5yDAUzK_0_10,R_10q4vnvJ5yDAUzK,0,10,",",",",PUNCT
8898,Q10_R_10q4vnvJ5yDAUzK_0_11,R_10q4vnvJ5yDAUzK,0,11,maar,maar,CCONJ
8899,Q10_R_10q4vnvJ5yDAUzK_0_12,R_10q4vnvJ5yDAUzK,0,12,iedere,ieder,DET
8900,Q10_R_10q4vnvJ5yDAUzK_0_13,R_10q4vnvJ5yDAUzK,0,13,Nederlander,Nederlander,PROPN
8901,Q10_R_10q4vnvJ5yDAUzK_0_14,R_10q4vnvJ5yDAUzK,0,14,heeft,hebben,AUX
8902,Q10_R_10q4vnvJ5yDAUzK_0_15,R_10q4vnvJ5yDAUzK,0,15,recht,recht,ADJ
8903,Q10_R_10q4vnvJ5yDAUzK_0_16,R_10q4vnvJ5yDAUzK,0,16,op,op,ADP
8904,Q10_R_10q4vnvJ5yDAUzK_0_17,R_10q4vnvJ5yDAUzK,0,17,serieuze,serieus,ADJ
8905,Q10_R_10q4vnvJ5yDAUzK_0_18,R_10q4vnvJ5yDAUzK,0,18,vorming,vorming,NOUN
8906,Q10_R_10q4vnvJ5yDAUzK_0_19,R_10q4vnvJ5yDAUzK,0,19,.,.,PUNCT
8907,Q10_R_C2ZjZ7Xd8zr4IJX_0_0,R_C2ZjZ7Xd8zr4IJX,0,0,Ik,ik,PRON
8908,Q10_R_C2ZjZ7Xd8zr4IJX_0_1,R_C2ZjZ7Xd8zr4IJX,0,1,geloof,geloven,VERB
8909,Q10_R_C2ZjZ7Xd8zr4IJX_0_2,R_C2ZjZ7Xd8zr4IJX,0,2,niet,niet,ADV
8910,Q10_R_C2ZjZ7Xd8zr4IJX_0_3,R_C2ZjZ7Xd8zr4IJX,0,3,in,in,ADP
8911,Q10_R_C2ZjZ7Xd8zr4IJX_0_4,R_C2ZjZ7Xd8zr4IJX,0,4,een,een,DET
8912,Q10_R_C2ZjZ7Xd8zr4IJX_0_5,R_C2ZjZ7Xd8zr4IJX,0,5,liefde,liefde,NOUN
8913,Q10_R_C2ZjZ7Xd8zr4IJX_0_6,R_C2ZjZ7Xd8zr4IJX,0,6,die,die,PRON
8914,Q10_R_C2ZjZ7Xd8zr4IJX_0_7,R_C2ZjZ7Xd8zr4IJX,0,7,uit,uit,ADP
8915,Q10_R_C2ZjZ7Xd8zr4IJX_0_8,R_C2ZjZ7Xd8zr4IJX,0,8,een,een,DET
8916,Q10_R_C2ZjZ7Xd8zr4IJX_0_9,R_C2ZjZ7Xd8zr4IJX,0,9,verplichting,verplichting,NOUN
8917,Q10_R_C2ZjZ7Xd8zr4IJX_0_10,R_C2ZjZ7Xd8zr4IJX,0,10,voorkomt,voorkomen,VERB
8918,Q10_R_C2ZjZ7Xd8zr4IJX_0_11,R_C2ZjZ7Xd8zr4IJX,0,11,.,.,PUNCT
8919,Q10_R_C2ZjZ7Xd8zr4IJX_1_0,R_C2ZjZ7Xd8zr4IJX,1,0,Een,een,DET
8920,Q10_R_C2ZjZ7Xd8zr4IJX_1_1,R_C2ZjZ7Xd8zr4IJX,1,1,leraar,leraar,NOUN
8921,Q10_R_C2ZjZ7Xd8zr4IJX_1_2,R_C2ZjZ7Xd8zr4IJX,1,2,die,die,PRON
8922,Q10_R_C2ZjZ7Xd8zr4IJX_1_3,R_C2ZjZ7Xd8zr4IJX,1,3,af,af,ADP
8923,Q10_R_C2ZjZ7Xd8zr4IJX_1_4,R_C2ZjZ7Xd8zr4IJX,1,4,en,en,CCONJ
8924,Q10_R_C2ZjZ7Xd8zr4IJX_1_5,R_C2ZjZ7Xd8zr4IJX,1,5,toe,toe,ADP
8925,Q10_R_C2ZjZ7Xd8zr4IJX_1_6,R_C2ZjZ7Xd8zr4IJX,1,6,wat,wat,PRON
8926,Q10_R_C2ZjZ7Xd8zr4IJX_1_7,R_C2ZjZ7Xd8zr4IJX,1,7,moois,mooi,ADJ
8927,Q10_R_C2ZjZ7Xd8zr4IJX_1_8,R_C2ZjZ7Xd8zr4IJX,1,8,voorleest,voorleezen,VERB
8928,Q10_R_C2ZjZ7Xd8zr4IJX_1_9,R_C2ZjZ7Xd8zr4IJX,1,9,in,in,ADP
8929,Q10_R_C2ZjZ7Xd8zr4IJX_1_10,R_C2ZjZ7Xd8zr4IJX,1,10,de,de,DET
8930,Q10_R_C2ZjZ7Xd8zr4IJX_1_11,R_C2ZjZ7Xd8zr4IJX,1,11,klas,klas,NOUN
8931,Q10_R_C2ZjZ7Xd8zr4IJX_1_12,R_C2ZjZ7Xd8zr4IJX,1,12,",",",",PUNCT
8932,Q10_R_C2ZjZ7Xd8zr4IJX_1_13,R_C2ZjZ7Xd8zr4IJX,1,13,kan,kunnen,AUX
8933,Q10_R_C2ZjZ7Xd8zr4IJX_1_14,R_C2ZjZ7Xd8zr4IJX,1,14,genoeg,genoeg,ADV
8934,Q10_R_C2ZjZ7Xd8zr4IJX_1_15,R_C2ZjZ7Xd8zr4IJX,1,15,zijn,zijn,AUX
8935,Q10_R_C2ZjZ7Xd8zr4IJX_1_16,R_C2ZjZ7Xd8zr4IJX,1,16,.,.,PUNCT
8936,Q10_R_C2ZjZ7Xd8zr4IJX_2_0,R_C2ZjZ7Xd8zr4IJX,2,0, , ,SPACE
8937,Q10_R_C2ZjZ7Xd8zr4IJX_2_1,R_C2ZjZ7Xd8zr4IJX,2,1,Wel,wel,ADV
8938,Q10_R_C2ZjZ7Xd8zr4IJX_2_2,R_C2ZjZ7Xd8zr4IJX,2,2,moet,moeten,AUX
8939,Q10_R_C2ZjZ7Xd8zr4IJX_2_3,R_C2ZjZ7Xd8zr4IJX,2,3,iedereen,iedereen,PRON
8940,Q10_R_C2ZjZ7Xd8zr4IJX_2_4,R_C2ZjZ7Xd8zr4IJX,2,4,na,na,ADP
8941,Q10_R_C2ZjZ7Xd8zr4IJX_2_5,R_C2ZjZ7Xd8zr4IJX,2,5,een,een,DET
8942,Q10_R_C2ZjZ7Xd8zr4IJX_2_6,R_C2ZjZ7Xd8zr4IJX,2,6,paar,paar,NOUN
8943,Q10_R_C2ZjZ7Xd8zr4IJX_2_7,R_C2ZjZ7Xd8zr4IJX,2,7,jaar,jaar,NOUN
8944,Q10_R_C2ZjZ7Xd8zr4IJX_2_8,R_C2ZjZ7Xd8zr4IJX,2,8,wat,wat,PRON
8945,Q10_R_C2ZjZ7Xd8zr4IJX_2_9,R_C2ZjZ7Xd8zr4IJX,2,9,namen,naam,NOUN
8946,Q10_R_C2ZjZ7Xd8zr4IJX_2_10,R_C2ZjZ7Xd8zr4IJX,2,10,kennen,kennen,VERB
8947,Q10_R_C2ZjZ7Xd8zr4IJX_2_11,R_C2ZjZ7Xd8zr4IJX,2,11,",",",",PUNCT
8948,Q10_R_C2ZjZ7Xd8zr4IJX_2_12,R_C2ZjZ7Xd8zr4IJX,2,12,als,als,SCONJ
8949,Q10_R_C2ZjZ7Xd8zr4IJX_2_13,R_C2ZjZ7Xd8zr4IJX,2,13,algemene,algemeen,ADJ
8950,Q10_R_C2ZjZ7Xd8zr4IJX_2_14,R_C2ZjZ7Xd8zr4IJX,2,14,ontwikkeling,ontwikkeling,NOUN
8951,Q10_R_C2ZjZ7Xd8zr4IJX_2_15,R_C2ZjZ7Xd8zr4IJX,2,15,",",",",PUNCT
8952,Q10_R_C2ZjZ7Xd8zr4IJX_2_16,R_C2ZjZ7Xd8zr4IJX,2,16,en,en,CCONJ
8953,Q10_R_C2ZjZ7Xd8zr4IJX_2_17,R_C2ZjZ7Xd8zr4IJX,2,17,wat,wat,DET
8954,Q10_R_C2ZjZ7Xd8zr4IJX_2_18,R_C2ZjZ7Xd8zr4IJX,2,18,hap,hap,NOUN
8955,Q10_R_C2ZjZ7Xd8zr4IJX_2_19,R_C2ZjZ7Xd8zr4IJX,2,19,snap,snapen,VERB
8956,Q10_R_C2ZjZ7Xd8zr4IJX_2_20,R_C2ZjZ7Xd8zr4IJX,2,20,gelezen,lezen,VERB
8957,Q10_R_C2ZjZ7Xd8zr4IJX_2_21,R_C2ZjZ7Xd8zr4IJX,2,21,hebben,hebben,AUX
8958,Q10_R_C2ZjZ7Xd8zr4IJX_2_22,R_C2ZjZ7Xd8zr4IJX,2,22,.,.,PUNCT
8959,Q10_R_1LvD0sGcDr56XNe_0_0,R_1LvD0sGcDr56XNe,0,0,wilhelmus,wilhelmus,PROPN
8960,Q10_R_1LvD0sGcDr56XNe_0_1,R_1LvD0sGcDr56XNe,0,1,en,en,CCONJ
8961,Q10_R_1LvD0sGcDr56XNe_0_2,R_1LvD0sGcDr56XNe,0,2,anne,Anne,PROPN
8962,Q10_R_1LvD0sGcDr56XNe_0_3,R_1LvD0sGcDr56XNe,0,3,frank,Frank,PROPN
8963,Q10_R_1LvD0sGcDr56XNe_0_4,R_1LvD0sGcDr56XNe,0,4,",",",",PUNCT
8964,Q10_R_1LvD0sGcDr56XNe_0_5,R_1LvD0sGcDr56XNe,0,5,dat,dat,DET
8965,Q10_R_1LvD0sGcDr56XNe_0_6,R_1LvD0sGcDr56XNe,0,6,soort,soort,NOUN
8966,Q10_R_1LvD0sGcDr56XNe_0_7,R_1LvD0sGcDr56XNe,0,7,dingen,ding,NOUN
8967,Q10_R_1LvD0sGcDr56XNe_0_8,R_1LvD0sGcDr56XNe,0,8,kan,kunnen,AUX
8968,Q10_R_1LvD0sGcDr56XNe_0_9,R_1LvD0sGcDr56XNe,0,9,iedereen,iedereen,PRON
8969,Q10_R_1LvD0sGcDr56XNe_0_10,R_1LvD0sGcDr56XNe,0,10,meekrijgen,meekrijgen,VERB
8970,Q10_R_2rkFGo3IfJDdLzY_0_0,R_2rkFGo3IfJDdLzY,0,0,Het,het,DET
8971,Q10_R_2rkFGo3IfJDdLzY_0_1,R_2rkFGo3IfJDdLzY,0,1,belang,belang,NOUN
8972,Q10_R_2rkFGo3IfJDdLzY_0_2,R_2rkFGo3IfJDdLzY,0,2,van,van,ADP
8973,Q10_R_2rkFGo3IfJDdLzY_0_3,R_2rkFGo3IfJDdLzY,0,3,deze,deze,DET
8974,Q10_R_2rkFGo3IfJDdLzY_0_4,R_2rkFGo3IfJDdLzY,0,4,teksten,tekst,NOUN
8975,Q10_R_2rkFGo3IfJDdLzY_0_5,R_2rkFGo3IfJDdLzY,0,5,is,zijn,AUX
8976,Q10_R_2rkFGo3IfJDdLzY_0_6,R_2rkFGo3IfJDdLzY,0,6,voor,voor,ADP
8977,Q10_R_2rkFGo3IfJDdLzY_0_7,R_2rkFGo3IfJDdLzY,0,7,iedere,ieder,DET
