,identifier,response_id,sentence_number,token_number,token,lemma,pos
4152,Q17_R_BDrMcz0KGtUZD5T_1_15,R_BDrMcz0KGtUZD5T,1,15,houdt,houden,VERB
4153,Q17_R_BDrMcz0KGtUZD5T_1_16,R_BDrMcz0KGtUZD5T,1,16,.,.,PUNCT
4154,Q17_R_1msCtXnCPgCmzsF_0_0,R_1msCtXnCPgCmzsF,0,0,Deze,deze,DET
4155,Q17_R_1msCtXnCPgCmzsF_0_1,R_1msCtXnCPgCmzsF,0,1,apart,apart,ADJ
4156,Q17_R_1msCtXnCPgCmzsF_0_2,R_1msCtXnCPgCmzsF,0,2,behandelen,behandelen,VERB
4157,Q17_R_1msCtXnCPgCmzsF_0_3,R_1msCtXnCPgCmzsF,0,3,.,.,PUNCT
4158,Q17_R_1NqqPhHj9XnIjE5_0_0,R_1NqqPhHj9XnIjE5,0,0,Ik,ik,PRON
4159,Q17_R_1NqqPhHj9XnIjE5_0_1,R_1NqqPhHj9XnIjE5,0,1,vind,vinden,VERB
4160,Q17_R_1NqqPhHj9XnIjE5_0_2,R_1NqqPhHj9XnIjE5,0,2,niet,niet,ADV
4161,Q17_R_1NqqPhHj9XnIjE5_0_3,R_1NqqPhHj9XnIjE5,0,3,dat,dat,SCONJ
4162,Q17_R_1NqqPhHj9XnIjE5_0_4,R_1NqqPhHj9XnIjE5,0,4,het,het,PRON
4163,Q17_R_1NqqPhHj9XnIjE5_0_5,R_1NqqPhHj9XnIjE5,0,5,',',PUNCT
4164,Q17_R_1NqqPhHj9XnIjE5_0_6,R_1NqqPhHj9XnIjE5,0,6,hoort,horen,VERB
4165,Q17_R_1NqqPhHj9XnIjE5_0_7,R_1NqqPhHj9XnIjE5,0,7,',',PUNCT
4166,Q17_R_1NqqPhHj9XnIjE5_0_8,R_1NqqPhHj9XnIjE5,0,8,in,in,ADP
4167,Q17_R_1NqqPhHj9XnIjE5_0_9,R_1NqqPhHj9XnIjE5,0,9,die,die,DET
4168,Q17_R_1NqqPhHj9XnIjE5_0_10,R_1NqqPhHj9XnIjE5,0,10,zin,zin,NOUN
4169,Q17_R_1NqqPhHj9XnIjE5_0_11,R_1NqqPhHj9XnIjE5,0,11,dat,dat,SCONJ
4170,Q17_R_1NqqPhHj9XnIjE5_0_12,R_1NqqPhHj9XnIjE5,0,12,het,het,PRON
4171,Q17_R_1NqqPhHj9XnIjE5_0_13,R_1NqqPhHj9XnIjE5,0,13,noodzakelijk,noodzakelijk,ADJ
4172,Q17_R_1NqqPhHj9XnIjE5_0_14,R_1NqqPhHj9XnIjE5,0,14,is,zijn,AUX
4173,Q17_R_1NqqPhHj9XnIjE5_0_15,R_1NqqPhHj9XnIjE5,0,15,",",",",PUNCT
4174,Q17_R_1NqqPhHj9XnIjE5_0_16,R_1NqqPhHj9XnIjE5,0,16,maar,maar,CCONJ
4175,Q17_R_1NqqPhHj9XnIjE5_0_17,R_1NqqPhHj9XnIjE5,0,17,ook,ook,ADV
4176,Q17_R_1NqqPhHj9XnIjE5_0_18,R_1NqqPhHj9XnIjE5,0,18,niet,niet,ADV
4177,Q17_R_1NqqPhHj9XnIjE5_0_19,R_1NqqPhHj9XnIjE5,0,19,dat,dat,SCONJ
4178,Q17_R_1NqqPhHj9XnIjE5_0_20,R_1NqqPhHj9XnIjE5,0,20,het,het,PRON
4179,Q17_R_1NqqPhHj9XnIjE5_0_21,R_1NqqPhHj9XnIjE5,0,21,',',PUNCT
4180,Q17_R_1NqqPhHj9XnIjE5_0_22,R_1NqqPhHj9XnIjE5,0,22,niet,niet,ADV
4181,Q17_R_1NqqPhHj9XnIjE5_0_23,R_1NqqPhHj9XnIjE5,0,23,hoort,horen,VERB
4182,Q17_R_1NqqPhHj9XnIjE5_0_24,R_1NqqPhHj9XnIjE5,0,24,',',PUNCT
4183,Q17_R_1NqqPhHj9XnIjE5_0_25,R_1NqqPhHj9XnIjE5,0,25,indien,indien,SCONJ
4184,Q17_R_1NqqPhHj9XnIjE5_0_26,R_1NqqPhHj9XnIjE5,0,26,zin,zin,NOUN
4185,Q17_R_1NqqPhHj9XnIjE5_0_27,R_1NqqPhHj9XnIjE5,0,27,dat,dat,SCONJ
4186,Q17_R_1NqqPhHj9XnIjE5_0_28,R_1NqqPhHj9XnIjE5,0,28,het,het,PRON
4187,Q17_R_1NqqPhHj9XnIjE5_0_29,R_1NqqPhHj9XnIjE5,0,29,niet,niet,ADV
4188,Q17_R_1NqqPhHj9XnIjE5_0_30,R_1NqqPhHj9XnIjE5,0,30,mag,mogen,VERB
4189,Q17_R_1NqqPhHj9XnIjE5_0_31,R_1NqqPhHj9XnIjE5,0,31,.,.,PUNCT
4190,Q17_R_9prgmHtxFtZvYLT_0_0,R_9prgmHtxFtZvYLT,0,0,ik,ik,PRON
4191,Q17_R_9prgmHtxFtZvYLT_0_1,R_9prgmHtxFtZvYLT,0,1,weet,weten,VERB
4192,Q17_R_9prgmHtxFtZvYLT_0_2,R_9prgmHtxFtZvYLT,0,2,niet,niet,ADV
4193,Q17_R_9prgmHtxFtZvYLT_0_3,R_9prgmHtxFtZvYLT,0,3,of,of,SCONJ
4194,Q17_R_9prgmHtxFtZvYLT_0_4,R_9prgmHtxFtZvYLT,0,4,ik,ik,PRON
4195,Q17_R_9prgmHtxFtZvYLT_0_5,R_9prgmHtxFtZvYLT,0,5,voor,voor,ADP
4196,Q17_R_9prgmHtxFtZvYLT_0_6,R_9prgmHtxFtZvYLT,0,6,een,een,DET
4197,Q17_R_9prgmHtxFtZvYLT_0_7,R_9prgmHtxFtZvYLT,0,7,canon,canon,NOUN
4198,Q17_R_9prgmHtxFtZvYLT_0_8,R_9prgmHtxFtZvYLT,0,8,ben,zijn,AUX
4199,Q17_R_9prgmHtxFtZvYLT_0_9,R_9prgmHtxFtZvYLT,0,9,en,en,CCONJ
4200,Q17_R_9prgmHtxFtZvYLT_0_10,R_9prgmHtxFtZvYLT,0,10,zeker,zeker,ADJ
4201,Q17_R_9prgmHtxFtZvYLT_0_11,R_9prgmHtxFtZvYLT,0,11,niet,niet,ADV
4202,Q17_R_9prgmHtxFtZvYLT_0_12,R_9prgmHtxFtZvYLT,0,12,als,als,SCONJ
4203,Q17_R_9prgmHtxFtZvYLT_0_13,R_9prgmHtxFtZvYLT,0,13,het,het,PRON
4204,Q17_R_9prgmHtxFtZvYLT_0_14,R_9prgmHtxFtZvYLT,0,14,een,een,DET
4205,Q17_R_9prgmHtxFtZvYLT_0_15,R_9prgmHtxFtZvYLT,0,15,verplichtend,verplichten,VERB
4206,Q17_R_9prgmHtxFtZvYLT_0_16,R_9prgmHtxFtZvYLT,0,16,karakter,karakter,NOUN
4207,Q17_R_9prgmHtxFtZvYLT_0_17,R_9prgmHtxFtZvYLT,0,17,heeft,hebben,VERB
4208,Q17_R_9prgmHtxFtZvYLT_0_18,R_9prgmHtxFtZvYLT,0,18,.,.,PUNCT
4209,Q17_R_9prgmHtxFtZvYLT_1_0,R_9prgmHtxFtZvYLT,1,0,puur,puur,ADJ
4210,Q17_R_9prgmHtxFtZvYLT_1_1,R_9prgmHtxFtZvYLT,1,1,educatief,educatief,ADJ
4211,Q17_R_9prgmHtxFtZvYLT_1_2,R_9prgmHtxFtZvYLT,1,2,is,zijn,AUX
4212,Q17_R_9prgmHtxFtZvYLT_1_3,R_9prgmHtxFtZvYLT,1,3,wel,wel,ADV
4213,Q17_R_9prgmHtxFtZvYLT_1_4,R_9prgmHtxFtZvYLT,1,4,nuttig,nuttig,ADJ
4214,Q17_R_9prgmHtxFtZvYLT_1_5,R_9prgmHtxFtZvYLT,1,5,",",",",PUNCT
4215,Q17_R_9prgmHtxFtZvYLT_1_6,R_9prgmHtxFtZvYLT,1,6,maar,maar,CCONJ
4216,Q17_R_9prgmHtxFtZvYLT_1_7,R_9prgmHtxFtZvYLT,1,7,kort,kort,ADJ
4217,Q17_R_9prgmHtxFtZvYLT_1_8,R_9prgmHtxFtZvYLT,1,8,en,en,CCONJ
4218,Q17_R_9prgmHtxFtZvYLT_1_9,R_9prgmHtxFtZvYLT,1,9,vrij,vrij,ADJ
4219,Q17_R_9prgmHtxFtZvYLT_1_10,R_9prgmHtxFtZvYLT,1,10,invulbaar,invulbaar,ADJ
4220,Q17_R_9prgmHtxFtZvYLT_1_11,R_9prgmHtxFtZvYLT,1,11,doirvdocent,doirvdocent,NOUN
4221,Q17_R_9prgmHtxFtZvYLT_1_12,R_9prgmHtxFtZvYLT,1,12,en,en,CCONJ
4222,Q17_R_9prgmHtxFtZvYLT_1_13,R_9prgmHtxFtZvYLT,1,13,leerlingen,leerling,NOUN
4223,Q17_R_1Nm2o4Zmg1pM3rJ_0_0,R_1Nm2o4Zmg1pM3rJ,0,0,Literaire,literair,ADJ
4224,Q17_R_1Nm2o4Zmg1pM3rJ_0_1,R_1Nm2o4Zmg1pM3rJ,0,1,canon,canon,NOUN
4225,Q17_R_1Nm2o4Zmg1pM3rJ_0_2,R_1Nm2o4Zmg1pM3rJ,0,2,voor,voor,ADP
4226,Q17_R_1Nm2o4Zmg1pM3rJ_0_3,R_1Nm2o4Zmg1pM3rJ,0,3,Bovenbouw,bovenbouw,NOUN
4227,Q17_R_1Nm2o4Zmg1pM3rJ_0_4,R_1Nm2o4Zmg1pM3rJ,0,4,Havo,Havo,NOUN
4228,Q17_R_1Nm2o4Zmg1pM3rJ_0_5,R_1Nm2o4Zmg1pM3rJ,0,5,en,en,CCONJ
4229,Q17_R_1Nm2o4Zmg1pM3rJ_0_6,R_1Nm2o4Zmg1pM3rJ,0,6,VWO,VWO,PROPN
4230,Q17_R_1Nm2o4Zmg1pM3rJ_0_7,R_1Nm2o4Zmg1pM3rJ,0,7,betekent,betekenen,VERB
4231,Q17_R_1Nm2o4Zmg1pM3rJ_0_8,R_1Nm2o4Zmg1pM3rJ,0,8,literatuur,literatuur,NOUN
4232,Q17_R_1Nm2o4Zmg1pM3rJ_0_9,R_1Nm2o4Zmg1pM3rJ,0,9,voor,voor,ADP
4233,Q17_R_1Nm2o4Zmg1pM3rJ_0_10,R_1Nm2o4Zmg1pM3rJ,0,10,volwassenen,volwassen,ADJ
4234,Q17_R_1Nm2o4Zmg1pM3rJ_0_11,R_1Nm2o4Zmg1pM3rJ,0,11,.,.,PUNCT
4235,Q17_R_1AAKy50VW6rt2Pn_0_0,R_1AAKy50VW6rt2Pn,0,0,Kan,Kunnen,AUX
4236,Q17_R_1AAKy50VW6rt2Pn_0_1,R_1AAKy50VW6rt2Pn,0,1,men,men,PRON
4237,Q17_R_1AAKy50VW6rt2Pn_0_2,R_1AAKy50VW6rt2Pn,0,2,dan,dan,ADV
4238,Q17_R_1AAKy50VW6rt2Pn_0_3,R_1AAKy50VW6rt2Pn,0,3,niet,niet,ADV
4239,Q17_R_1AAKy50VW6rt2Pn_0_4,R_1AAKy50VW6rt2Pn,0,4,beter,goed,ADJ
4240,Q17_R_1AAKy50VW6rt2Pn_0_5,R_1AAKy50VW6rt2Pn,0,5,een,een,DET
4241,Q17_R_1AAKy50VW6rt2Pn_0_6,R_1AAKy50VW6rt2Pn,0,6,aparte,apart,ADJ
4242,Q17_R_1AAKy50VW6rt2Pn_0_7,R_1AAKy50VW6rt2Pn,0,7,canon,canon,NOUN
4243,Q17_R_1AAKy50VW6rt2Pn_0_8,R_1AAKy50VW6rt2Pn,0,8,maken,maken,VERB
4244,Q17_R_1AAKy50VW6rt2Pn_0_9,R_1AAKy50VW6rt2Pn,0,9,van,van,ADP
4245,Q17_R_1AAKy50VW6rt2Pn_0_10,R_1AAKy50VW6rt2Pn,0,10,de,de,DET
4246,Q17_R_1AAKy50VW6rt2Pn_0_11,R_1AAKy50VW6rt2Pn,0,11,beste,goed,ADJ
4247,Q17_R_1AAKy50VW6rt2Pn_0_12,R_1AAKy50VW6rt2Pn,0,12,jeugd-,jeugd-,SYM
4248,Q17_R_1AAKy50VW6rt2Pn_0_13,R_1AAKy50VW6rt2Pn,0,13,en,en,CCONJ
4249,Q17_R_1AAKy50VW6rt2Pn_0_14,R_1AAKy50VW6rt2Pn,0,14,kinderboeken,kinderboeken,NOUN
4250,Q17_R_1AAKy50VW6rt2Pn_0_15,R_1AAKy50VW6rt2Pn,0,15,?,?,PUNCT
4251,Q17_R_UMbYJp8xvgjFZL3_0_0,R_UMbYJp8xvgjFZL3,0,0,Ieder,ieder,DET
4252,Q17_R_UMbYJp8xvgjFZL3_0_1,R_UMbYJp8xvgjFZL3,0,1,boek,boek,NOUN
4253,Q17_R_UMbYJp8xvgjFZL3_0_2,R_UMbYJp8xvgjFZL3,0,2,van,van,ADP
4254,Q17_R_UMbYJp8xvgjFZL3_0_3,R_UMbYJp8xvgjFZL3,0,3,Carry,Carry,PROPN
4255,Q17_R_UMbYJp8xvgjFZL3_0_4,R_UMbYJp8xvgjFZL3,0,4,Slee,Slee,PROPN
4256,Q17_R_UMbYJp8xvgjFZL3_0_5,R_UMbYJp8xvgjFZL3,0,5,zou,zullen,AUX
4257,Q17_R_UMbYJp8xvgjFZL3_0_6,R_UMbYJp8xvgjFZL3,0,6,passend,passen,VERB
4258,Q17_R_UMbYJp8xvgjFZL3_0_7,R_UMbYJp8xvgjFZL3,0,7,zijn,zijn,AUX
4259,Q17_R_UMbYJp8xvgjFZL3_0_8,R_UMbYJp8xvgjFZL3,0,8,.,.,PUNCT
4260,Q17_R_UMbYJp8xvgjFZL3_1_0,R_UMbYJp8xvgjFZL3,1,0,Ze,ze,PRON
4261,Q17_R_UMbYJp8xvgjFZL3_1_1,R_UMbYJp8xvgjFZL3,1,1,behandelen,behandelen,VERB
4262,Q17_R_UMbYJp8xvgjFZL3_1_2,R_UMbYJp8xvgjFZL3,1,2,namelijk,namelijk,ADV
4263,Q17_R_UMbYJp8xvgjFZL3_1_3,R_UMbYJp8xvgjFZL3,1,3,belangrijke,belangrijk,ADJ
4264,Q17_R_UMbYJp8xvgjFZL3_1_4,R_UMbYJp8xvgjFZL3,1,4,maatschappelijke,maatschappelijk,ADJ
4265,Q17_R_UMbYJp8xvgjFZL3_1_5,R_UMbYJp8xvgjFZL3,1,5,thema's,thema,NOUN
4266,Q17_R_UMbYJp8xvgjFZL3_1_6,R_UMbYJp8xvgjFZL3,1,6,.,.,PUNCT
4267,Q17_R_UMbYJp8xvgjFZL3_2_0,R_UMbYJp8xvgjFZL3,2,0,Bovenstaande,Bovenstaande,NOUN
4268,Q17_R_UMbYJp8xvgjFZL3_2_1,R_UMbYJp8xvgjFZL3,2,1,gaat,gaan,VERB
4269,Q17_R_UMbYJp8xvgjFZL3_2_2,R_UMbYJp8xvgjFZL3,2,2,bijvoorbeeld,bijvoorbeeld,ADV
4270,Q17_R_UMbYJp8xvgjFZL3_2_3,R_UMbYJp8xvgjFZL3,2,3,over,over,ADP
4271,Q17_R_UMbYJp8xvgjFZL3_2_4,R_UMbYJp8xvgjFZL3,2,4,genderdysforie,genderdysforie,NOUN
4272,Q17_R_UMbYJp8xvgjFZL3_2_5,R_UMbYJp8xvgjFZL3,2,5,.,.,PUNCT
4273,Q17_R_3HpGzqdXiCCXsFq_0_0,R_3HpGzqdXiCCXsFq,0,0,En,en,CCONJ
4274,Q17_R_3HpGzqdXiCCXsFq_0_1,R_3HpGzqdXiCCXsFq,0,1,nog,nog,ADV
4275,Q17_R_3HpGzqdXiCCXsFq_0_2,R_3HpGzqdXiCCXsFq,0,2,veel,veel,ADV
4276,Q17_R_3HpGzqdXiCCXsFq_0_3,R_3HpGzqdXiCCXsFq,0,3,meer,veel,ADV
4277,Q17_R_3HpGzqdXiCCXsFq_0_4,R_3HpGzqdXiCCXsFq,0,4,!,!,PUNCT
4278,Q17_R_3HpGzqdXiCCXsFq_1_0,R_3HpGzqdXiCCXsFq,1,0,Gelukkig,gelukkig,ADJ
4279,Q17_R_3HpGzqdXiCCXsFq_1_1,R_3HpGzqdXiCCXsFq,1,1,is,zijn,VERB
4280,Q17_R_3HpGzqdXiCCXsFq_1_2,R_3HpGzqdXiCCXsFq,1,2,er,er,ADV
4281,Q17_R_3HpGzqdXiCCXsFq_1_3,R_3HpGzqdXiCCXsFq,1,3,al,al,ADV
4282,Q17_R_3HpGzqdXiCCXsFq_1_4,R_3HpGzqdXiCCXsFq,1,4,een,een,DET
4283,Q17_R_3HpGzqdXiCCXsFq_1_5,R_3HpGzqdXiCCXsFq,1,5,top,top,NOUN
4284,Q17_R_3HpGzqdXiCCXsFq_1_6,R_3HpGzqdXiCCXsFq,1,6,100,100,NUM
4285,Q17_R_3HpGzqdXiCCXsFq_1_7,R_3HpGzqdXiCCXsFq,1,7,van,van,ADP
4286,Q17_R_3HpGzqdXiCCXsFq_1_8,R_3HpGzqdXiCCXsFq,1,8,de,de,DET
4287,Q17_R_3HpGzqdXiCCXsFq_1_9,R_3HpGzqdXiCCXsFq,1,9,Grote,groot,ADJ
4288,Q17_R_3HpGzqdXiCCXsFq_1_10,R_3HpGzqdXiCCXsFq,1,10,vriendelijke,vriendelijk,ADJ
4289,Q17_R_3HpGzqdXiCCXsFq_1_11,R_3HpGzqdXiCCXsFq,1,11,podcast,podcast,NOUN
4290,Q17_R_3HpGzqdXiCCXsFq_1_12,R_3HpGzqdXiCCXsFq,1,12,(,(,PUNCT
4291,Q17_R_3HpGzqdXiCCXsFq_1_13,R_3HpGzqdXiCCXsFq,1,13,alleen,alleen,ADV
4292,Q17_R_3HpGzqdXiCCXsFq_1_14,R_3HpGzqdXiCCXsFq,1,14,die,die,PRON
4293,Q17_R_3HpGzqdXiCCXsFq_1_15,R_3HpGzqdXiCCXsFq,1,15,is,zijn,AUX
4294,Q17_R_3HpGzqdXiCCXsFq_1_16,R_3HpGzqdXiCCXsFq,1,16,niet,niet,ADV
4295,Q17_R_3HpGzqdXiCCXsFq_1_17,R_3HpGzqdXiCCXsFq,1,17,louter,louter,ADJ
4296,Q17_R_3HpGzqdXiCCXsFq_1_18,R_3HpGzqdXiCCXsFq,1,18,Nederlandstalig,Nederlandstalig,ADJ
4297,Q17_R_3HpGzqdXiCCXsFq_1_19,R_3HpGzqdXiCCXsFq,1,19,),),PUNCT
4298,Q17_R_3MyEHjkr4sUVnk1_0_0,R_3MyEHjkr4sUVnk1,0,0,Kwaliteit,kwaliteit,NOUN
4299,Q17_R_3MyEHjkr4sUVnk1_0_1,R_3MyEHjkr4sUVnk1,0,1,heeft,hebben,VERB
4300,Q17_R_3MyEHjkr4sUVnk1_0_2,R_3MyEHjkr4sUVnk1,0,2,voorrang,voorrang,NOUN
4301,Q17_R_3s5H0YlLL6Qjpzx_0_0,R_3s5H0YlLL6Qjpzx,0,0,het,het,PRON
4302,Q17_R_3s5H0YlLL6Qjpzx_0_1,R_3s5H0YlLL6Qjpzx,0,1,zit,zitten,VERB
4303,Q17_R_3s5H0YlLL6Qjpzx_0_2,R_3s5H0YlLL6Qjpzx,0,2,'m,hem,PRON
4304,Q17_R_3s5H0YlLL6Qjpzx_0_3,R_3s5H0YlLL6Qjpzx,0,3,in,in,ADP
4305,Q17_R_3s5H0YlLL6Qjpzx_0_4,R_3s5H0YlLL6Qjpzx,0,4,de,de,DET
4306,Q17_R_3s5H0YlLL6Qjpzx_0_5,R_3s5H0YlLL6Qjpzx,0,5,vraag,vraag,NOUN
4307,Q17_R_3s5H0YlLL6Qjpzx_0_6,R_3s5H0YlLL6Qjpzx,0,6,stellen,stellen,VERB
4308,Q17_R_3s5H0YlLL6Qjpzx_0_7,R_3s5H0YlLL6Qjpzx,0,7,:,:,PUNCT
4309,Q17_R_3s5H0YlLL6Qjpzx_0_8,R_3s5H0YlLL6Qjpzx,0,8,',',PUNCT
4310,Q17_R_3s5H0YlLL6Qjpzx_0_9,R_3s5H0YlLL6Qjpzx,0,9,horen,horen,VERB
4311,Q17_R_3s5H0YlLL6Qjpzx_0_10,R_3s5H0YlLL6Qjpzx,0,10,',',PUNCT
4312,Q17_R_3s5H0YlLL6Qjpzx_0_11,R_3s5H0YlLL6Qjpzx,0,11,is,zijn,AUX
4313,Q17_R_3s5H0YlLL6Qjpzx_0_12,R_3s5H0YlLL6Qjpzx,0,12,niet,niet,ADV
4314,Q17_R_3s5H0YlLL6Qjpzx_0_13,R_3s5H0YlLL6Qjpzx,0,13,moeten,moeten,VERB
4315,Q17_R_3s5H0YlLL6Qjpzx_0_14,R_3s5H0YlLL6Qjpzx,0,14,",",",",PUNCT
4316,Q17_R_3s5H0YlLL6Qjpzx_0_15,R_3s5H0YlLL6Qjpzx,0,15,anders,anders,ADV
4317,Q17_R_3s5H0YlLL6Qjpzx_0_16,R_3s5H0YlLL6Qjpzx,0,16,had,hebben,AUX
4318,Q17_R_3s5H0YlLL6Qjpzx_0_17,R_3s5H0YlLL6Qjpzx,0,17,ik,ik,PRON
4319,Q17_R_3s5H0YlLL6Qjpzx_0_18,R_3s5H0YlLL6Qjpzx,0,18,opnieuw,opnieuw,ADV
4320,Q17_R_3s5H0YlLL6Qjpzx_0_19,R_3s5H0YlLL6Qjpzx,0,19,helemaal,helemaal,ADV
4321,Q17_R_3s5H0YlLL6Qjpzx_0_20,R_3s5H0YlLL6Qjpzx,0,20,oneens,oneens,ADJ
4322,Q17_R_3s5H0YlLL6Qjpzx_0_21,R_3s5H0YlLL6Qjpzx,0,21,geschreven,schrijven,VERB
4323,Q17_R_3s5H0YlLL6Qjpzx_0_22,R_3s5H0YlLL6Qjpzx,0,22,;,;,PUNCT
4324,Q17_R_3s5H0YlLL6Qjpzx_0_23,R_3s5H0YlLL6Qjpzx,0,23,maar,maar,CCONJ
4325,Q17_R_3s5H0YlLL6Qjpzx_0_24,R_3s5H0YlLL6Qjpzx,0,24,er,er,ADV
4326,Q17_R_3s5H0YlLL6Qjpzx_0_25,R_3s5H0YlLL6Qjpzx,0,25,zijn,zijn,VERB
4327,Q17_R_3s5H0YlLL6Qjpzx_0_26,R_3s5H0YlLL6Qjpzx,0,26,werken,werk,NOUN
4328,Q17_R_3s5H0YlLL6Qjpzx_0_27,R_3s5H0YlLL6Qjpzx,0,27,die,die,PRON
4329,Q17_R_3s5H0YlLL6Qjpzx_0_28,R_3s5H0YlLL6Qjpzx,0,28,canoniek,canoniek,ADJ
4330,Q17_R_3s5H0YlLL6Qjpzx_0_29,R_3s5H0YlLL6Qjpzx,0,29,zijn,zijn,AUX
4331,Q17_R_3s5H0YlLL6Qjpzx_0_30,R_3s5H0YlLL6Qjpzx,0,30,in,in,ADP
4332,Q17_R_3s5H0YlLL6Qjpzx_0_31,R_3s5H0YlLL6Qjpzx,0,31,de,de,DET
4333,Q17_R_3s5H0YlLL6Qjpzx_0_32,R_3s5H0YlLL6Qjpzx,0,32,jeugdliteratuur,jeugdliteratuur,NOUN
4334,Q17_R_3s5H0YlLL6Qjpzx_0_33,R_3s5H0YlLL6Qjpzx,0,33,",",",",PUNCT
4335,Q17_R_3s5H0YlLL6Qjpzx_0_34,R_3s5H0YlLL6Qjpzx,0,34,dus,dus,ADV
4336,Q17_R_3s5H0YlLL6Qjpzx_0_35,R_3s5H0YlLL6Qjpzx,0,35,ja,ja,INTJ
4337,Q17_R_3s5H0YlLL6Qjpzx_0_36,R_3s5H0YlLL6Qjpzx,0,36,",",",",PUNCT
4338,Q17_R_3s5H0YlLL6Qjpzx_0_37,R_3s5H0YlLL6Qjpzx,0,37,die,die,PRON
4339,Q17_R_3s5H0YlLL6Qjpzx_0_38,R_3s5H0YlLL6Qjpzx,0,38,kunnen,kunnen,AUX
4340,Q17_R_3s5H0YlLL6Qjpzx_0_39,R_3s5H0YlLL6Qjpzx,0,39,erin,erin,ADV
4341,Q17_R_3s5H0YlLL6Qjpzx_0_40,R_3s5H0YlLL6Qjpzx,0,40,opgenomen,opnemen,VERB
4342,Q17_R_3s5H0YlLL6Qjpzx_0_41,R_3s5H0YlLL6Qjpzx,0,41,worden,worden,AUX
4343,Q17_R_3EnjwTVlutBnxBg_0_0,R_3EnjwTVlutBnxBg,0,0,Jeugdliteratuur,jeugdliteratuur,NOUN
4344,Q17_R_3EnjwTVlutBnxBg_0_1,R_3EnjwTVlutBnxBg,0,1,verdient,verdienen,VERB
4345,Q17_R_3EnjwTVlutBnxBg_0_2,R_3EnjwTVlutBnxBg,0,2,een,een,DET
4346,Q17_R_3EnjwTVlutBnxBg_0_3,R_3EnjwTVlutBnxBg,0,3,eigen,eigen,ADJ
4347,Q17_R_3EnjwTVlutBnxBg_0_4,R_3EnjwTVlutBnxBg,0,4,plek/,plek/,NOUN
4348,Q17_R_3EnjwTVlutBnxBg_0_5,R_3EnjwTVlutBnxBg,0,5,lijst,lijst,NOUN
4349,Q17_R_3EnjwTVlutBnxBg_0_6,R_3EnjwTVlutBnxBg,0,6,.,.,PUNCT
4350,Q17_R_10q4vnvJ5yDAUzK_0_0,R_10q4vnvJ5yDAUzK,0,0,Jeugdliteratuur,jeugdliteratuur,NOUN
4351,Q17_R_10q4vnvJ5yDAUzK_0_1,R_10q4vnvJ5yDAUzK,0,1,mag,mogen,VERB
4352,Q17_R_10q4vnvJ5yDAUzK_0_2,R_10q4vnvJ5yDAUzK,0,2,een,een,DET
4353,Q17_R_10q4vnvJ5yDAUzK_0_3,R_10q4vnvJ5yDAUzK,0,3,eigen,eigen,ADJ
4354,Q17_R_10q4vnvJ5yDAUzK_0_4,R_10q4vnvJ5yDAUzK,0,4,canon,canon,NOUN
4355,Q17_R_10q4vnvJ5yDAUzK_0_5,R_10q4vnvJ5yDAUzK,0,5,hebben,hebben,VERB
4356,Q17_R_10q4vnvJ5yDAUzK_0_6,R_10q4vnvJ5yDAUzK,0,6,",",",",PUNCT
4357,Q17_R_10q4vnvJ5yDAUzK_0_7,R_10q4vnvJ5yDAUzK,0,7,maar,maar,CCONJ
4358,Q17_R_10q4vnvJ5yDAUzK_0_8,R_10q4vnvJ5yDAUzK,0,8,dat,dat,PRON
4359,Q17_R_10q4vnvJ5yDAUzK_0_9,R_10q4vnvJ5yDAUzK,0,9,is,zijn,AUX
4360,Q17_R_10q4vnvJ5yDAUzK_0_10,R_10q4vnvJ5yDAUzK,0,10,echt,echt,ADJ
4361,Q17_R_10q4vnvJ5yDAUzK_0_11,R_10q4vnvJ5yDAUzK,0,11,een,een,DET
4362,Q17_R_10q4vnvJ5yDAUzK_0_12,R_10q4vnvJ5yDAUzK,0,12,andere,ander,ADJ
4363,Q17_R_10q4vnvJ5yDAUzK_0_13,R_10q4vnvJ5yDAUzK,0,13,dan,dan,SCONJ
4364,Q17_R_10q4vnvJ5yDAUzK_0_14,R_10q4vnvJ5yDAUzK,0,14,de,de,DET
4365,Q17_R_10q4vnvJ5yDAUzK_0_15,R_10q4vnvJ5yDAUzK,0,15,volwassen,volwassen,ADJ
4366,Q17_R_10q4vnvJ5yDAUzK_0_16,R_10q4vnvJ5yDAUzK,0,16,canon,Canon,NOUN
4367,Q17_R_10q4vnvJ5yDAUzK_0_17,R_10q4vnvJ5yDAUzK,0,17,.,.,PUNCT
4368,Q17_R_C2ZjZ7Xd8zr4IJX_0_0,R_C2ZjZ7Xd8zr4IJX,0,0,Uit,uit,ADP
4369,Q17_R_C2ZjZ7Xd8zr4IJX_0_1,R_C2ZjZ7Xd8zr4IJX,0,1,mijn,mijn,PRON
4370,Q17_R_C2ZjZ7Xd8zr4IJX_0_2,R_C2ZjZ7Xd8zr4IJX,0,2,eigen,eigen,ADJ
4371,Q17_R_C2ZjZ7Xd8zr4IJX_0_3,R_C2ZjZ7Xd8zr4IJX,0,3,kindertijd,kindertijd,NOUN
4372,Q17_R_C2ZjZ7Xd8zr4IJX_0_4,R_C2ZjZ7Xd8zr4IJX,0,4,herinner,herinneren,VERB
4373,Q17_R_C2ZjZ7Xd8zr4IJX_0_5,R_C2ZjZ7Xd8zr4IJX,0,5,ik,ik,PRON
